temperature,month,hour,weekend,sunny,crowd_level,weather_Clear,weather_Drizzle,weather_Mostly Clear,weather_Overcast,weather_Partly Cloudy,weather_Rain,weather_Snow
22.2,10,17,0,1,0.42,True,False,False,False,False,False,False
21.5,10,18,0,1,0.32,True,False,False,False,False,False,False
19.0,10,11,0,1,0.16,True,False,False,False,False,False,False
21.3,10,12,0,1,0.24,True,False,False,False,False,False,False
22.8,10,13,0,1,0.36,True,False,False,False,False,False,False
23.5,10,14,0,1,0.38,True,False,False,False,False,False,False
24.0,10,15,0,1,0.44,True,False,False,False,False,False,False
24.2,10,16,0,1,0.4,True,False,False,False,False,False,False
23.9,10,17,0,1,0.4,True,False,False,False,False,False,False
22.4,10,18,0,0,0.27,False,False,False,True,False,False,False
17.3,10,11,1,1,0.32,True,False,False,False,False,False,False
18.8,10,12,1,1,0.34,True,False,False,False,False,False,False
19.9,10,13,1,1,0.44,True,False,False,False,False,False,False
20.6,10,14,1,1,0.44,True,False,False,False,False,False,False
21.0,10,15,1,1,0.46,True,False,False,False,False,False,False
21.2,10,16,1,1,0.48,True,False,False,False,False,False,False
21.0,10,17,1,1,0.46,True,False,False,False,False,False,False
20.1,10,18,1,1,0.47,True,False,False,False,False,False,False
19.6,10,11,1,1,0.32,True,False,False,False,False,False,False
22.2,10,12,1,1,0.41,True,False,False,False,False,False,False
24.2,10,13,1,1,0.51,True,False,False,False,False,False,False
25.6,10,14,1,1,0.49,True,False,False,False,False,False,False
26.4,10,15,1,1,0.52,True,False,False,False,False,False,False
26.3,10,16,1,1,0.57,True,False,False,False,False,False,False
25.8,10,17,1,0,0.51,False,False,True,False,False,False,False
24.3,10,18,1,0,0.43,False,False,False,False,True,False,False
15.9,10,11,0,0,0.08,False,False,False,True,False,False,False
15.7,10,12,0,0,0.11,False,False,False,True,False,False,False
16.3,10,13,0,0,0.15,False,False,False,True,False,False,False
16.9,10,14,0,0,0.17,False,False,False,True,False,False,False
16.1,10,15,0,0,0.2,False,False,False,True,False,False,False
16.6,10,16,0,0,0.26,False,False,True,False,False,False,False
17.0,10,17,0,1,0.34,True,False,False,False,False,False,False
16.1,10,18,0,1,0.29,True,False,False,False,False,False,False
14.8,10,11,0,0,0.08,False,False,False,False,True,False,False
16.6,10,12,0,0,0.15,False,False,False,False,True,False,False
17.6,10,13,0,0,0.19,False,False,False,True,False,False,False
18.2,10,14,0,0,0.24,False,False,False,False,True,False,False
18.4,10,15,0,0,0.3,False,False,False,False,True,False,False
18.7,10,16,0,0,0.3,False,False,False,False,True,False,False
17.9,10,17,0,0,0.31,False,False,True,False,False,False,False
16.6,10,18,0,1,0.31,True,False,False,False,False,False,False
14.3,10,11,0,0,0.13,False,False,True,False,False,False,False
15.6,10,12,0,0,0.14,False,False,False,False,True,False,False
16.3,10,13,0,0,0.21,False,False,True,False,False,False,False
16.8,10,14,0,0,0.21,False,False,True,False,False,False,False
17.0,10,15,0,1,0.36,True,False,False,False,False,False,False
16.8,10,16,0,1,0.28,True,False,False,False,False,False,False
15.9,10,17,0,1,0.28,True,False,False,False,False,False,False
14.4,10,18,0,1,0.26,True,False,False,False,False,False,False
11.4,10,11,0,0,0.11,False,False,True,False,False,False,False
12.7,10,12,0,1,0.18,True,False,False,False,False,False,False
13.9,10,13,0,0,0.22,False,False,True,False,False,False,False
14.7,10,14,0,1,0.27,True,False,False,False,False,False,False
15.2,10,15,0,1,0.29,True,False,False,False,False,False,False
15.1,10,16,0,1,0.27,True,False,False,False,False,False,False
14.9,10,17,0,1,0.3,True,False,False,False,False,False,False
14.0,10,18,0,1,0.29,True,False,False,False,False,False,False
13.1,10,11,0,1,0.13,True,False,False,False,False,False,False
15.3,10,12,0,1,0.15,True,False,False,False,False,False,False
16.8,10,13,0,1,0.22,True,False,False,False,False,False,False
17.9,10,14,0,1,0.31,True,False,False,False,False,False,False
18.8,10,15,0,1,0.35,True,False,False,False,False,False,False
19.2,10,16,0,1,0.36,True,False,False,False,False,False,False
18.9,10,17,0,1,0.34,True,False,False,False,False,False,False
17.5,10,18,0,1,0.33,True,False,False,False,False,False,False
16.3,10,11,1,0,0.11,False,True,False,False,False,False,False
17.2,10,12,1,0,0.15,False,True,False,False,False,False,False
18.4,10,13,1,0,0.25,False,False,False,True,False,False,False
19.8,10,14,1,0,0.36,False,False,False,False,True,False,False
20.7,10,15,1,0,0.41,False,False,True,False,False,False,False
21.3,10,16,1,0,0.41,False,False,True,False,False,False,False
21.1,10,17,1,0,0.43,False,False,True,False,False,False,False
20.8,10,18,1,0,0.28,False,False,False,True,False,False,False
19.1,10,11,1,0,0.17,False,False,False,True,False,False,False
20.9,10,12,1,0,0.3,False,False,False,False,True,False,False
22.2,10,13,1,0,0.17,False,True,False,False,False,False,False
22.9,10,14,1,0,0.31,False,False,False,True,False,False,False
23.5,10,15,1,0,0.42,False,False,False,False,True,False,False
23.8,10,16,1,0,0.49,False,False,True,False,False,False,False
24.0,10,17,1,1,0.52,True,False,False,False,False,False,False
22.8,10,18,1,0,0.52,False,False,True,False,False,False,False
10.1,10,11,0,0,0.06,False,True,False,False,False,False,False
9.5,10,12,0,0,0.04,False,True,False,False,False,False,False
9.7,10,13,0,0,0.08,False,True,False,False,False,False,False
9.9,10,14,0,0,0.12,False,False,False,True,False,False,False
10.8,10,15,0,0,0.17,False,False,False,True,False,False,False
11.3,10,16,0,0,0.24,False,False,True,False,False,False,False
11.4,10,17,0,0,0.24,False,False,True,False,False,False,False
11.0,10,18,0,0,0.24,False,False,True,False,False,False,False
7.6,10,11,0,0,0.03,False,True,False,False,False,False,False
9.4,10,12,0,0,0.06,False,True,False,False,False,False,False
10.8,10,13,0,0,0.2,False,False,True,False,False,False,False
11.5,10,14,0,0,0.11,False,True,False,False,False,False,False
11.5,10,15,0,0,0.12,False,True,False,False,False,False,False
11.4,10,16,0,0,0.18,False,False,False,True,False,False,False
9.6,10,17,0,0,0.22,False,False,False,False,True,False,False
8.3,10,18,0,1,0.23,True,False,False,False,False,False,False
8.7,10,11,0,0,0.04,False,True,False,False,False,False,False
9.9,10,12,0,0,0.06,False,True,False,False,False,False,False
10.5,10,13,0,0,0.08,False,True,False,False,False,False,False
11.0,10,14,0,0,0.09,False,True,False,False,False,False,False
11.5,10,15,0,0,0.18,False,False,False,True,False,False,False
11.4,10,16,0,0,0.16,False,False,False,True,False,False,False
10.9,10,17,0,0,0.17,False,False,False,True,False,False,False
10.1,10,18,0,0,0.18,False,False,False,True,False,False,False
10.1,10,11,0,1,0.11,True,False,False,False,False,False,False
11.5,10,12,0,1,0.18,True,False,False,False,False,False,False
12.8,10,13,0,1,0.25,True,False,False,False,False,False,False
13.8,10,14,0,1,0.24,True,False,False,False,False,False,False
14.5,10,15,0,1,0.29,True,False,False,False,False,False,False
14.6,10,16,0,1,0.28,True,False,False,False,False,False,False
14.2,10,17,0,1,0.31,True,False,False,False,False,False,False
12.8,10,18,0,1,0.29,True,False,False,False,False,False,False
11.5,10,11,0,1,0.14,True,False,False,False,False,False,False
13.9,10,12,0,1,0.16,True,False,False,False,False,False,False
15.5,10,13,0,1,0.24,True,False,False,False,False,False,False
16.7,10,14,0,1,0.25,True,False,False,False,False,False,False
17.4,10,15,0,1,0.33,True,False,False,False,False,False,False
17.6,10,16,0,1,0.34,True,False,False,False,False,False,False
17.2,10,17,0,1,0.35,True,False,False,False,False,False,False
14.7,10,18,0,1,0.31,True,False,False,False,False,False,False
12.4,10,11,1,1,0.23,True,False,False,False,False,False,False
15.7,10,12,1,1,0.28,True,False,False,False,False,False,False
18.0,10,13,1,1,0.45,True,False,False,False,False,False,False
19.3,10,14,1,1,0.43,True,False,False,False,False,False,False
19.8,10,15,1,1,0.49,True,False,False,False,False,False,False
19.8,10,16,1,1,0.49,True,False,False,False,False,False,False
19.2,10,17,1,1,0.46,True,False,False,False,False,False,False
17.0,10,18,1,1,0.46,True,False,False,False,False,False,False
13.9,10,11,1,1,0.23,True,False,False,False,False,False,False
17.1,10,12,1,1,0.33,True,False,False,False,False,False,False
19.6,10,13,1,1,0.46,True,False,False,False,False,False,False
20.9,10,14,1,1,0.46,True,False,False,False,False,False,False
21.4,10,15,1,1,0.49,True,False,False,False,False,False,False
21.4,10,16,1,1,0.48,True,False,False,False,False,False,False
20.5,10,17,1,1,0.49,True,False,False,False,False,False,False
17.4,10,18,1,1,0.47,True,False,False,False,False,False,False
15.6,10,11,0,1,0.13,True,False,False,False,False,False,False
18.7,10,12,0,1,0.24,True,False,False,False,False,False,False
21.1,10,13,0,1,0.3,True,False,False,False,False,False,False
22.7,10,14,0,1,0.36,True,False,False,False,False,False,False
23.4,10,15,0,1,0.4,True,False,False,False,False,False,False
23.4,10,16,0,1,0.41,True,False,False,False,False,False,False
22.6,10,17,0,1,0.4,True,False,False,False,False,False,False
20.0,10,18,0,1,0.35,True,False,False,False,False,False,False
17.9,10,11,0,1,0.15,True,False,False,False,False,False,False
20.9,10,12,0,1,0.22,True,False,False,False,False,False,False
22.9,10,13,0,1,0.39,True,False,False,False,False,False,False
24.4,10,14,0,1,0.37,True,False,False,False,False,False,False
25.3,10,15,0,1,0.4,True,False,False,False,False,False,False
25.4,10,16,0,1,0.39,True,False,False,False,False,False,False
24.5,10,17,0,1,0.42,True,False,False,False,False,False,False
21.4,10,18,0,0,0.32,False,False,True,False,False,False,False
18.5,10,11,0,0,0.17,False,False,False,False,True,False,False
20.4,10,12,0,0,0.16,False,False,False,True,False,False,False
21.7,10,13,0,1,0.31,True,False,False,False,False,False,False
22.7,10,14,0,0,0.24,False,False,False,True,False,False,False
23.1,10,15,0,0,0.25,False,False,False,True,False,False,False
23.0,10,16,0,0,0.28,False,False,False,True,False,False,False
22.2,10,17,0,0,0.27,False,False,False,True,False,False,False
20.8,10,18,0,0,0.2,False,False,False,True,False,False,False
10.5,10,11,0,0,0.07,False,False,False,True,False,False,False
11.6,10,12,0,0,0.11,False,False,False,True,False,False,False
12.6,10,13,0,0,0.23,False,False,True,False,False,False,False
13.6,10,14,0,0,0.2,False,False,True,False,False,False,False
14.0,10,15,0,1,0.27,True,False,False,False,False,False,False
14.3,10,16,0,1,0.27,True,False,False,False,False,False,False
14.0,10,17,0,1,0.29,True,False,False,False,False,False,False
12.5,10,18,0,1,0.3,True,False,False,False,False,False,False
12.2,10,11,0,0,0.07,False,False,False,True,False,False,False
15.2,10,12,0,0,0.13,False,False,False,True,False,False,False
16.5,10,13,0,0,0.15,False,False,False,True,False,False,False
17.9,10,14,0,0,0.2,False,False,False,True,False,False,False
18.9,10,15,0,0,0.24,False,False,False,True,False,False,False
19.6,10,16,0,0,0.24,False,False,False,True,False,False,False
19.4,10,17,0,0,0.22,False,False,False,True,False,False,False
17.5,10,18,0,1,0.35,True,False,False,False,False,False,False
12.9,10,11,1,0,0.24,False,False,True,False,False,False,False
13.5,10,12,1,1,0.28,True,False,False,False,False,False,False
14.3,10,13,1,1,0.38,True,False,False,False,False,False,False
14.9,10,14,1,1,0.4,True,False,False,False,False,False,False
15.1,10,15,1,1,0.43,True,False,False,False,False,False,False
14.8,10,16,1,1,0.44,True,False,False,False,False,False,False
13.7,10,17,1,1,0.41,True,False,False,False,False,False,False
12.1,10,18,1,0,0.27,False,False,False,True,False,False,False
8.2,10,11,1,1,0.21,True,False,False,False,False,False,False
9.8,10,12,1,1,0.26,True,False,False,False,False,False,False
10.9,10,13,1,1,0.39,True,False,False,False,False,False,False
11.6,10,14,1,1,0.38,True,False,False,False,False,False,False
12.1,10,15,1,1,0.39,True,False,False,False,False,False,False
12.3,10,16,1,1,0.43,True,False,False,False,False,False,False
11.9,10,17,1,1,0.4,True,False,False,False,False,False,False
9.8,10,18,1,1,0.4,True,False,False,False,False,False,False
9.4,10,11,0,0,0.07,False,False,False,False,True,False,False
12.6,10,12,0,1,0.17,True,False,False,False,False,False,False
14.7,10,13,0,0,0.23,False,False,True,False,False,False,False
16.1,10,14,0,0,0.14,False,False,False,True,False,False,False
16.8,10,15,0,0,0.2,False,False,False,True,False,False,False
17.3,10,16,0,0,0.34,False,False,True,False,False,False,False
17.0,10,17,0,0,0.26,False,False,False,False,True,False,False
14.4,10,18,0,0,0.16,False,False,False,True,False,False,False
15.1,10,11,0,1,0.1,True,False,False,False,False,False,False
18.6,10,12,0,0,0.17,False,False,False,True,False,False,False
21.1,10,13,0,0,0.21,False,False,False,True,False,False,False
22.4,10,14,0,0,0.33,False,False,True,False,False,False,False
23.3,10,15,0,0,0.27,False,False,False,True,False,False,False
23.3,10,16,0,0,0.26,False,False,False,True,False,False,False
22.7,10,17,0,0,0.35,False,False,False,False,True,False,False
21.0,10,18,0,0,0.29,False,False,True,False,False,False,False
19.2,10,11,0,0,0.14,False,False,False,False,True,False,False
21.0,10,12,0,0,0.15,False,False,False,True,False,False,False
22.4,10,13,0,0,0.23,False,False,False,True,False,False,False
23.2,10,14,0,0,0.22,False,False,False,True,False,False,False
23.5,10,15,0,0,0.27,False,False,False,True,False,False,False
23.2,10,16,0,0,0.27,False,False,False,True,False,False,False
22.3,10,17,0,0,0.25,False,False,False,True,False,False,False
20.1,10,18,0,0,0.2,False,False,False,True,False,False,False
21.8,10,11,0,0,0.14,False,False,True,False,False,False,False
23.3,10,12,0,0,0.29,False,False,True,False,False,False,False
24.4,10,13,0,1,0.4,True,False,False,False,False,False,False
25.2,10,14,0,0,0.25,False,False,False,True,False,False,False
25.7,10,15,0,1,0.41,True,False,False,False,False,False,False
26.0,10,16,0,0,0.38,False,False,True,False,False,False,False
25.0,10,17,0,1,0.41,True,False,False,False,False,False,False
23.8,10,18,0,0,0.35,False,False,False,False,True,False,False
12.0,11,11,0,1,0.01,True,False,False,False,False,False,False
12.6,11,12,0,1,0.05,True,False,False,False,False,False,False
13.3,11,13,0,1,0.14,True,False,False,False,False,False,False
14.0,11,14,0,1,0.14,True,False,False,False,False,False,False
14.2,11,15,0,1,0.18,True,False,False,False,False,False,False
13.9,11,16,0,1,0.18,True,False,False,False,False,False,False
13.4,11,17,0,1,0.19,True,False,False,False,False,False,False
12.2,11,18,0,1,0.21,True,False,False,False,False,False,False
10.5,11,11,1,0,0.14,False,False,False,False,True,False,False
11.4,11,12,1,0,0.16,False,False,True,False,False,False,False
12.2,11,13,1,1,0.28,True,False,False,False,False,False,False
13.0,11,14,1,1,0.25,True,False,False,False,False,False,False
13.6,11,15,1,1,0.32,True,False,False,False,False,False,False
13.7,11,16,1,1,0.29,True,False,False,False,False,False,False
13.2,11,17,1,1,0.34,True,False,False,False,False,False,False
11.5,11,18,1,1,0.3,True,False,False,False,False,False,False
10.6,11,11,1,1,0.14,True,False,False,False,False,False,False
13.1,11,12,1,1,0.2,True,False,False,False,False,False,False
15.0,11,13,1,0,0.2,False,False,False,False,True,False,False
16.2,11,14,1,0,0.18,False,False,False,True,False,False,False
16.9,11,15,1,0,0.29,False,False,True,False,False,False,False
17.0,11,16,1,1,0.38,True,False,False,False,False,False,False
16.1,11,17,1,1,0.32,True,False,False,False,False,False,False
14.0,11,18,1,1,0.32,True,False,False,False,False,False,False
14.2,11,11,0,0,0.02,False,False,False,True,False,False,False
17.1,11,12,0,0,0.07,False,False,False,True,False,False,False
19.0,11,13,0,0,0.15,False,False,False,True,False,False,False
20.5,11,14,0,0,0.16,False,False,False,True,False,False,False
21.2,11,15,0,0,0.16,False,False,False,True,False,False,False
21.2,11,16,0,0,0.18,False,False,False,True,False,False,False
20.6,11,17,0,0,0.19,False,False,False,False,True,False,False
18.9,11,18,0,0,0.17,False,False,False,True,False,False,False
18.9,11,11,0,0,0.04,False,False,False,True,False,False,False
21.7,11,12,0,0,0.09,False,False,False,False,True,False,False
23.8,11,13,0,1,0.29,True,False,False,False,False,False,False
25.4,11,14,0,1,0.25,True,False,False,False,False,False,False
26.0,11,15,0,0,0.3,False,False,True,False,False,False,False
26.0,11,16,0,0,0.3,False,False,True,False,False,False,False
25.1,11,17,0,0,0.3,False,False,True,False,False,False,False
23.1,11,18,0,1,0.3,True,False,False,False,False,False,False
19.4,11,11,0,0,0.05,False,True,False,False,False,False,False
19.7,11,12,0,0,0.07,False,True,False,False,False,False,False
20.5,11,13,0,0,0.1,False,True,False,False,False,False,False
21.2,11,14,0,0,0.14,False,False,False,True,False,False,False
21.1,11,15,0,0,0.17,False,False,False,True,False,False,False
21.0,11,16,0,0,0.16,False,False,False,True,False,False,False
20.6,11,17,0,0,0.17,False,False,False,True,False,False,False
19.8,11,18,0,0,0.14,False,False,False,True,False,False,False
14.2,11,11,0,0,0.02,False,False,True,False,False,False,False
15.0,11,12,0,0,0.06,False,False,False,True,False,False,False
15.5,11,13,0,0,0.12,False,False,False,True,False,False,False
16.5,11,14,0,0,0.11,False,False,True,False,False,False,False
16.9,11,15,0,1,0.18,True,False,False,False,False,False,False
16.9,11,16,0,1,0.16,True,False,False,False,False,False,False
16.2,11,17,0,1,0.17,True,False,False,False,False,False,False
14.1,11,18,0,1,0.17,True,False,False,False,False,False,False
11.4,11,11,0,1,0.01,True,False,False,False,False,False,False
13.8,11,12,0,1,0.08,True,False,False,False,False,False,False
